# t E S  (m=3 n=2 eps=0 alpha=1 mu=1 h=0.01 seed=1) BACD splitting
# S0=0
1.0000000000e+00 9.6945195871319156e-01 5.7121552758961214e-01
1.0100000000e+00 9.6606400566941886e-01 5.7802069226370778e-01
1.0200000000e+00 9.6261137993739698e-01 5.8467342477021345e-01
1.0300000000e+00 9.5909732789061264e-01 5.9116914322990044e-01
1.0400000000e+00 9.5552527100146611e-01 5.9750353334859874e-01
1.0500000000e+00 9.5189879439332470e-01 6.0367255652038776e-01
1.0600000000e+00 9.4822163470588849e-01 6.0967245724335051e-01
1.0700000000e+00 9.4449766734483787e-01 6.1549976982891974e-01
1.0800000000e+00 9.4073089318963754e-01 6.2115132438844867e-01
1.0900000000e+00 9.3692542483566210e-01 6.2662425208329986e-01
1.1000000000e+00 9.3308547244848894e-01 6.3191598962745155e-01
1.1100000000e+00 9.2921532930924744e-01 6.3702428303434322e-01
1.1200000000e+00 9.2531935713036839e-01 6.4194719060241479e-01
1.1300000000e+00 9.2140197122091028e-01 6.4668308513651573e-01
1.1400000000e+00 9.1746762557990436e-01 6.5123065540505509e-01
1.1500000000e+00 9.1352079799486663e-01 6.5558890683541804e-01
1.1600000000e+00 9.0956597522079607e-01 6.5975716145277730e-01
1.1700000000e+00 9.0560763831265967e-01 6.6373505706995228e-01
1.1800000000e+00 9.0165024818158401e-01 6.6752254573842373e-01
1.1900000000e+00 8.9769823144177452e-01 6.7111989147296125e-01
1.2000000000e+00 8.9375596661160261e-01 6.7452766726457614e-01
1.2100000000e+00 8.8982777072839547e-01 6.7774675139864815e-01
1.2200000000e+00 8.8591788643226321e-01 6.8077832309708763e-01
1.2300000000e+00 8.8203046956986086e-01 6.8362385750528454e-01
1.2400000000e+00 8.7816957736435097e-01 6.8628512004634412e-01
1.2500000000e+00 8.7433915719305166e-01 6.8876416016671937e-01
1.2600000000e+00 8.7054303600937821e-01 6.9106330449881948e-01
1.2700000000e+00 8.6678491044073991e-01 6.9318514946749321e-01
1.2800000000e+00 8.6306833758910639e-01 6.9513255336845758e-01
1.2900000000e+00 8.5939672655602561e-01 6.9690862794777175e-01
1.3000000000e+00 8.5577333070900918e-01 6.9851672951232902e-01
1.3100000000e+00 8.5220124070143555e-01 6.9996044960207660e-01
1.3200000000e+00 8.4868337825348972e-01 7.0124360525525864e-01
1.3300000000e+00 8.4522249069717614e-01 7.0237022889843015e-01
1.3400000000e+00 8.4182114628416427e-01 7.0334455789330019e-01
1.3600000000e+00 8.3520644163352231e-01 7.0485424119761808e-01
1.3700000000e+00 8.3199729081471296e-01 7.0539899666860284e-01
1.3800000000e+00 8.2885609779489444e-01 7.0581023702182144e-01
1.3900000000e+00 8.2578449116009978e-01 7.0609305774331876e-01
1.4000000000e+00 8.2278390772967303e-01 7.0625269113180544e-01
1.4200000000e+00 8.1700060136141683e-01 7.0622393733351019e-01
1.4300000000e+00 8.1421979904900854e-01 7.0604659077089948e-01
1.4400000000e+00 8.1151386481490206e-01 7.0576811387736071e-01
1.4500000000e+00 8.0888329327263109e-01 7.0539424229678027e-01
1.4600000000e+00 8.0632839789158783e-01 7.0493077597562737e-01
1.4800000000e+00 8.0144600585152270e-01 7.0375850808795304e-01
1.4900000000e+00 7.9911826502653094e-01 7.0306151973574571e-01
1.5000000000e+00 7.9686572129119093e-01 7.0229853941821330e-01
1.5200000000e+00 7.9258395175932894e-01 7.0059836582991153e-01
1.5300000000e+00 7.9055321091601771e-01 6.9967302658932340e-01
1.5400000000e+00 7.8859464872777663e-01 6.9870538113431346e-01
1.5600000000e+00 7.8488949361911864e-01 6.9666652044183108e-01
1.5700000000e+00 7.8314030002597590e-01 6.9560684385589322e-01
1.5800000000e+00 7.8145809677307954e-01 6.9452791799854474e-01
1.6000000000e+00 7.7828820549402322e-01 6.9233458166130069e-01
1.6100000000e+00 7.7679703855391669e-01 6.9123106928361222e-01
1.6200000000e+00 7.7536591764671858e-01 6.9013008590090907e-01
1.6400000000e+00 7.7267589764057387e-01 6.8795628496723205e-01
1.6500000000e+00 7.7141285685407446e-01 6.8689343839457795e-01
1.6700000000e+00 7.6903987869296886e-01 6.8483974615719645e-01
1.6800000000e+00 7.6792544252141726e-01 6.8385801447964856e-01
1.6900000000e+00 7.6685596590053229e-01 6.8291217359855660e-01
1.7100000000e+00 7.6484244146515479e-01 6.8114461637284207e-01
1.7200000000e+00 7.6389359741628482e-01 6.8033069402217738e-01
1.7400000000e+00 7.6209960361312212e-01 6.7886069976508723e-01
1.7500000000e+00 7.6124956072283434e-01 6.7821132609675361e-01
